invoiceno,stockcode,quantity,invoicedate,unitprice,customerid,country
544484,21592,24,2/21/2011 11:10,1.25,15321.0,United Kingdom
576078,23439,4,11/13/2011 16:22,2.1,14432.0,United Kingdom
564818,22383,2,8/30/2011 12:10,4.13,,United Kingdom
545176,37333,3,2/28/2011 14:19,0.0,,United Kingdom
554054,15058A,6,5/20/2011 15:29,10.79,,United Kingdom
579408,23123,1,11/29/2011 12:34,0.83,14701.0,United Kingdom
562264,84380,2,8/3/2011 16:14,2.46,,United Kingdom
567793,22894,2,9/22/2011 11:40,9.95,12657.0,France
545709,22556,12,3/7/2011 9:49,1.65,12708.0,Germany
537224,21481,2,12/5/2010 16:24,2.95,13174.0,United Kingdom
637031,21986,4,02/19/2011 11:36,0.85,3726,United Kingdom
549543,84050,1,4/10/2011 11:14,1.65,18118.0,United Kingdom
545901,22291,2,3/7/2011 17:52,1.45,15834.0,United Kingdom
536593,22366,2,12/1/2010 17:15,7.95,16835.0,United Kingdom
542103,21124,24,1/25/2011 13:26,1.25,13198.0,United Kingdom
568176,23390,4,9/25/2011 13:25,4.15,12685.0,France
546502,21898,1,3/14/2011 11:46,2.95,16005.0,United Kingdom
550542,22156,4,4/19/2011 11:37,1.63,,United Kingdom
538349,90022,1,12/10/2010 14:59,3.81,,United Kingdom
548703,21985,1,4/3/2011 11:37,0.29,16010.0,United Kingdom
572858,22086,2,10/26/2011 12:36,2.95,13571.0,United Kingdom
551997,22494,1,5/5/2011 15:47,2.46,,United Kingdom
576329,35471D,6,11/14/2011 15:22,1.25,,United Kingdom
541584,47566b,1,1/19/2011 14:12,8.29,,United Kingdom
553734,23109,6,5/19/2011 8:31,2.89,14735.0,United Kingdom
548400,22192,1,3/30/2011 17:33,8.5,17400.0,United Kingdom
573388,23286,8,10/30/2011 14:44,0.85,14895.0,United Kingdom
581403,21930,10,12/8/2011 13:46,2.08,13510.0,United Kingdom
546317,21060,12,3/11/2011 9:07,0.85,14913.0,United Kingdom
536522,84997C,1,12/1/2010 12:49,3.75,15012.0,United Kingdom
567721,20676,72,9/22/2011 10:38,1.06,12409.0,Switzerland
555150,22838,1,5/31/2011 15:53,29.13,,United Kingdom
570197,44092C,1,10/7/2011 15:45,0.85,13755.0,United Kingdom
553199,85175,16,5/15/2011 15:13,0.42,17758.0,United Kingdom
641209,22258,1,02/12/2011 14:29,0.83,2328,United Kingdom
551305,21395,48,4/27/2011 14:58,0.39,16145.0,United Kingdom
546980,22411,10,3/18/2011 12:18,1.95,13591.0,United Kingdom
569695,85183A,12,10/5/2011 15:35,1.25,16843.0,United Kingdom
571548,22568,4,10/18/2011 7:56,3.75,15505.0,United Kingdom
571715,22907,5,10/18/2011 17:04,0.85,17576.0,United Kingdom
550542,22286,2,4/19/2011 11:37,3.29,,United Kingdom
577358,22909,2,11/18/2011 15:59,1.63,,United Kingdom
544472,22957,6,2/21/2011 9:09,2.95,15129.0,United Kingdom
560580,23298,30,7/19/2011 15:23,4.15,14088.0,United Kingdom
562593,22352,2,8/7/2011 15:43,2.55,16549.0,United Kingdom
575854,85230B,24,11/11/2011 12:20,0.29,14125.0,United Kingdom
573362,21441,12,10/30/2011 13:06,0.85,12597.0,Spain
544484,22379,50,2/21/2011 11:10,1.85,15321.0,United Kingdom
571684,22579,3,10/18/2011 14:11,0.29,16730.0,United Kingdom
541130,21876,2,1/14/2011 10:15,3.29,,United Kingdom
543182,21975,1,2/4/2011 10:40,1.25,,United Kingdom
571429,20984,1,10/17/2011 12:50,0.29,15335.0,United Kingdom
549989,84988,1,4/13/2011 16:58,1.45,13221.0,United Kingdom
577078,23551,1,11/17/2011 15:17,0.83,,United Kingdom
549543,22519,2,4/10/2011 11:14,2.1,18118.0,United Kingdom
539741,20969,1,12/21/2010 15:20,7.62,,United Kingdom
552202,47566,8,5/6/2011 14:51,4.95,12414.0,Austria
552182,22848,1,5/6/2011 13:38,16.95,14180.0,United Kingdom
558613,47591D,8,6/30/2011 15:46,1.95,14911.0,EIRE
636744,22726,9,01/22/2011 13:23,3.75,19995,United Kingdom
536840,84991,24,12/2/2010 18:27,0.55,12738.0,Germany
553834,23173,8,5/19/2011 11:47,9.95,15189.0,United Kingdom
576099,23392,6,11/14/2011 10:28,2.08,13021.0,United Kingdom
568346,22624,2,9/26/2011 15:28,16.63,14096.0,United Kingdom
537666,22311,1,12/7/2010 18:36,5.91,,United Kingdom
C559347,22771,-12,09/30/2011 17:22,1.25,22810,United Kingdom
667621,70007,1,11/27/2011 12:35,1.65,15449,United Kingdom
556542,22622,1,6/13/2011 12:52,11.95,14719.0,United Kingdom
540630,48185,1,1/10/2011 11:59,7.95,17849.0,United Kingdom
C544814,M,-1,2/23/2011 16:36,30.19,15590.0,United Kingdom
660098,23160,1,08/03/2011 14:48,1.25,22370,United Kingdom
542737,22970,1,1/31/2011 15:52,2.55,15058.0,United Kingdom
666632,21394,6,11/02/2011 16:05,1.63,1620,United Kingdom
581034,23344,10,12/7/2011 10:48,2.08,17049.0,United Kingdom
538154,21189,3,12/9/2010 16:35,3.36,,United Kingdom
542622,15036,11,1/31/2011 9:09,1.25,,United Kingdom
561209,84536B,1,7/25/2011 16:57,0.42,,United Kingdom
579529,21936,5,11/30/2011 8:50,2.95,12488.0,France
664916,22231,12,10/27/2011 11:40,0.59,20027,United Kingdom
543535,82582,1,2/9/2011 13:37,2.1,17537.0,United Kingdom
559055,20856,4,7/5/2011 17:09,1.63,,United Kingdom
558682,22431,1,7/1/2011 11:20,4.13,,United Kingdom
578072,21109,1,11/22/2011 16:02,6.75,17759.0,United Kingdom
570886,72802A,18,10/13/2011 10:23,3.81,13777.0,United Kingdom
569219,21485,1,10/2/2011 13:01,4.95,13558.0,United Kingdom
572552,22147,1,10/24/2011 17:07,3.29,14096.0,United Kingdom
537434,21723,1,12/6/2010 16:57,1.66,,United Kingdom
551849,22727,4,5/4/2011 14:33,3.75,16258.0,United Kingdom
675865,23291,8,01/08/2012 11:18,1.25,14142,Germany
579161,23493,5,11/28/2011 13:56,1.95,17379.0,United Kingdom
553525,21385,24,5/17/2011 14:50,0.85,16266.0,United Kingdom
550805,47590A,3,4/20/2011 15:38,5.45,13162.0,United Kingdom
669716,21390,24,11/19/2011 09:47,1.25,16665,United Kingdom
563189,47566,4,8/12/2011 15:22,4.95,12682.0,France
675580,16011,23,11/23/2011 16:28,0.21,18377,United Kingdom
559914,22139,1,7/13/2011 15:13,10.79,,United Kingdom
647551,22983,12,06/03/2011 15:37,0.42,15795,United Kingdom
577531,85049a,1,11/20/2011 13:58,3.29,,United Kingdom
555854,47481,2,6/7/2011 13:47,0.85,12748.0,United Kingdom
546113,85066,1,3/9/2011 13:18,12.75,14344.0,United Kingdom
574591,23531,3,11/6/2011 10:47,6.95,15745.0,United Kingdom
574076,22557,1,11/2/2011 15:38,3.29,,United Kingdom
556484,22937,6,6/12/2011 13:17,2.55,16938.0,United Kingdom
581358,22979,12,12/8/2011 12:30,1.45,17436.0,United Kingdom
542423,22951,48,1/28/2011 9:09,0.55,15057.0,United Kingdom
574721,23512,1,11/6/2011 14:43,2.08,17920.0,United Kingdom
571716,22946,1,10/18/2011 17:05,16.63,,United Kingdom
539492,22616,1,12/20/2010 10:14,0.85,,United Kingdom
555278,90214S,1,6/1/2011 17:33,0.83,,United Kingdom
581498,84375,3,12/9/2011 10:26,4.13,,United Kingdom
550953,72598,2,4/21/2011 16:17,1.63,,United Kingdom
580289,23349,1,12/2/2011 13:32,1.25,15856.0,United Kingdom
546998,84459B,3,3/18/2011 13:32,1.49,16023.0,United Kingdom
678289,40005B,4,12/16/2011 13:11,0.85,18814,United Kingdom
574336,23389,4,11/4/2011 9:52,4.15,12397.0,Belgium
559807,23160,1,7/12/2011 14:48,1.25,17841.0,United Kingdom
571065,21213,24,10/13/2011 14:59,0.55,12613.0,Germany
578998,21810,1,11/27/2011 16:05,0.39,15436.0,United Kingdom
573288,48194,10,10/28/2011 14:42,7.08,14194.0,United Kingdom
577078,72799E,2,11/17/2011 15:17,3.29,,United Kingdom
545221,22963,12,3/1/2011 8:35,0.85,14740.0,United Kingdom
548715,84251G,12,4/3/2011 15:22,0.19,17758.0,United Kingdom
557757,85114A,4,6/22/2011 13:28,1.65,14606.0,United Kingdom
566482,23403,4,9/13/2011 9:43,3.75,16609.0,United Kingdom
543988,22698,6,2/15/2011 9:50,2.95,14849.0,United Kingdom
578347,90013B,2,11/24/2011 9:26,4.15,,United Kingdom
677611,22335,1,12/17/2011 14:14,0.65,18121,United Kingdom
556682,22751,4,6/14/2011 9:42,3.75,15358.0,United Kingdom
570793,23407,2,10/12/2011 12:08,9.95,12444.0,Norway
563808,21156,8,8/19/2011 11:46,1.95,12626.0,Germany
552824,22076,2,5/11/2011 13:16,1.65,14056.0,United Kingdom
575059,23333,1,11/8/2011 12:25,1.25,14071.0,United Kingdom
579135,23270,4,11/28/2011 12:44,1.45,18096.0,United Kingdom
537789,21523,20,12/8/2010 12:49,6.75,14051.0,United Kingdom
667906,21558,1,12/15/2011 14:42,2.55,18577,United Kingdom
543812,21790,1,2/13/2011 14:40,0.85,17472.0,United Kingdom
550348,22584,6,4/18/2011 9:38,2.55,16947.0,United Kingdom
552641,21524,10,5/10/2011 13:20,6.75,16525.0,United Kingdom
569406,21794,16,10/4/2011 9:09,3.95,16253.0,United Kingdom
566291,22523,4,9/11/2011 15:31,0.85,12965.0,United Kingdom
570983,23501,40,10/13/2011 11:57,1.25,14963.0,United Kingdom
581006,22112,6,12/7/2011 8:45,4.95,14911.0,EIRE
556813,23171,2,6/14/2011 17:28,3.29,,United Kingdom
574514,22556,1,11/4/2011 13:34,1.65,15311.0,United Kingdom
557497,20712,1,6/20/2011 15:20,4.13,,United Kingdom
539836,85123A,5,12/22/2010 13:46,2.95,17894.0,United Kingdom
576617,23396,1,11/15/2011 16:57,10.79,,United Kingdom
662966,22698,2,10/03/2011 16:56,5.79,2617,United Kingdom
575591,23396,1,11/10/2011 12:09,3.75,17791.0,United Kingdom
541104,90125C,1,1/13/2011 14:29,1.63,,United Kingdom
537434,20975,7,12/6/2010 16:57,1.28,,United Kingdom
563557,21790,12,8/17/2011 13:33,0.85,15786.0,United Kingdom
670831,22726,6,10/28/2011 11:37,8.29,2655,United Kingdom
542649,84596F,8,1/31/2011 11:46,1.25,17373.0,United Kingdom
554511,47574A,2,5/24/2011 15:52,2.46,,United Kingdom
536798,21877,6,12/2/2010 15:55,1.25,17838.0,United Kingdom
579572,23173,2,11/30/2011 11:49,9.95,15394.0,United Kingdom
567092,22083,6,9/16/2011 12:48,2.95,13196.0,United Kingdom
C569993,23328,-4,10/6/2011 20:28,3.75,17633.0,United Kingdom
541615,22570,3,1/20/2011 10:43,3.75,16395.0,United Kingdom
546888,22921,1,3/17/2011 18:15,1.63,,United Kingdom
580367,22817,9,12/2/2011 16:39,0.42,,United Kingdom
569037,82482,3,9/30/2011 10:45,2.95,13263.0,United Kingdom
567959,23205,20,9/23/2011 9:13,0.85,12516.0,Germany
566018,21533,2,9/8/2011 12:42,4.95,13137.0,United Kingdom
545596,22557,12,3/4/2011 10:49,1.65,14447.0,United Kingdom
571676,22578,2,10/18/2011 13:29,0.29,16910.0,United Kingdom
648208,22386,4,04/01/2011 13:45,4.13,984,United Kingdom
562046,22631,12,8/2/2011 10:34,1.95,12378.0,Switzerland
670225,22619,8,10/22/2011 11:22,3.75,19131,United Kingdom
568792,22697,6,9/29/2011 9:53,2.95,18192.0,United Kingdom
536401,20963,1,12/1/2010 11:21,1.25,15862.0,United Kingdom
665348,22811,2,09/11/2011 09:30,5.79,2162,United Kingdom
537224,22153,48,12/5/2010 16:24,0.42,13174.0,United Kingdom
541596,21976,1,1/19/2011 16:19,0.55,17602.0,United Kingdom
550644,84987,3,4/19/2011 16:19,1.45,12733.0,USA
540551,22166,1,1/10/2011 9:43,7.62,,United Kingdom
675757,22438,3,01/31/2012 17:47,1.95,16765,United Kingdom
569374,23640,1,10/3/2011 16:14,2.49,,United Kingdom
559898,22734,2,7/13/2011 12:18,2.89,16225.0,United Kingdom
552724,22728,4,5/11/2011 10:29,3.75,13418.0,United Kingdom
562610,21891,432,8/8/2011 11:56,1.25,16333.0,United Kingdom
678760,22312,1,12/05/2011 13:54,2.95,15487,United Kingdom
565235,22709,25,9/2/2011 9:43,0.42,13418.0,United Kingdom
540998,22285,24,1/13/2011 10:04,1.65,15290.0,United Kingdom
541827,22117,1,1/21/2011 17:05,1.63,,United Kingdom
552958,23284,10,5/12/2011 12:49,6.75,15498.0,United Kingdom
551010,22719,2,4/26/2011 9:52,2.46,,United Kingdom
C577779,23056,-96,11/21/2011 16:11,1.0,,United Kingdom
575880,23229,6,11/11/2011 13:35,3.75,12726.0,France
548522,20754,2,3/31/2011 16:43,4.13,,United Kingdom
575601,22971,1,11/10/2011 12:16,2.55,,United Kingdom
579692,21169,48,11/30/2011 14:05,1.45,12433.0,Norway
563540,22080,10,8/17/2011 12:04,1.65,12473.0,Germany
578344,22219,1,11/24/2011 9:21,1.63,,United Kingdom
545667,84625A,1,3/4/2011 16:07,5.79,,United Kingdom
666254,22835,2,10/17/2011 12:05,4.95,14306,United Kingdom
575076,21928,10,11/8/2011 13:20,2.08,16639.0,United Kingdom
575063,35970,3,11/8/2011 12:32,1.69,16764.0,United Kingdom
641506,85025C,1,02/26/2011 16:23,1.65,21876,United Kingdom
545587,22616,12,3/4/2011 9:46,0.29,14796.0,United Kingdom
560267,71477,4,7/17/2011 14:05,3.25,13880.0,United Kingdom
537434,21595,1,12/6/2010 16:57,8.47,,United Kingdom
574227,23301,12,11/3/2011 12:18,1.65,16992.0,United Kingdom
549989,21730,4,4/13/2011 16:58,4.95,13221.0,United Kingdom
567671,21801,4,9/21/2011 15:34,0.42,,United Kingdom
557742,21084,24,6/22/2011 11:46,0.19,14911.0,EIRE
564429,22610,36,8/25/2011 11:31,0.19,16638.0,United Kingdom
541424,22325,1,1/17/2011 17:57,3.29,,United Kingdom
671779,20963,3,12/15/2011 17:05,2.46,4119,United Kingdom
579069,22094,36,11/28/2011 10:31,0.39,14911.0,EIRE
567866,23169,6,9/22/2011 14:13,4.15,16669.0,United Kingdom
555722,20846,1,6/6/2011 16:06,2.46,,United Kingdom
537434,22621,2,12/6/2010 16:57,1.45,,United Kingdom
644599,85188A,4,02/19/2011 12:27,0.85,16329,United Kingdom
569653,23389,4,10/5/2011 12:52,4.15,12451.0,Switzerland
577768,23314,1,11/21/2011 15:18,24.96,,United Kingdom
547874,22284,2,3/27/2011 15:39,1.65,14476.0,United Kingdom
552249,21922,1,5/6/2011 19:53,7.95,12748.0,United Kingdom
546088,22430,4,3/9/2011 11:44,4.95,12881.0,United Kingdom
563557,22488,12,8/17/2011 13:33,1.65,15786.0,United Kingdom
543979,85114A,5,2/14/2011 15:43,1.65,14606.0,United Kingdom
571747,20972,12,10/19/2011 10:59,1.25,13849.0,United Kingdom
660472,84527,1,07/16/2011 11:57,1.95,20738,United Kingdom
679425,22960,2,12/31/2011 15:31,8.29,3875,United Kingdom
574663,23397,1,11/6/2011 12:04,9.95,13527.0,United Kingdom
572465,22768,2,10/24/2011 13:26,9.95,14474.0,United Kingdom
549833,22986,25,4/12/2011 13:19,0.42,13458.0,United Kingdom
559310,21927,12,7/7/2011 13:33,1.25,15505.0,United Kingdom
668524,21094,1,12/11/2011 15:28,0.83,18127,United Kingdom
569741,22768,2,10/6/2011 10:52,9.95,14626.0,United Kingdom
562980,23083,6,8/11/2011 11:44,3.75,17686.0,United Kingdom
541214,21845,6,1/14/2011 13:41,2.95,15570.0,United Kingdom
561231,47566,8,7/26/2011 10:20,4.95,15855.0,United Kingdom
568094,22600,12,9/23/2011 14:43,0.85,15807.0,United Kingdom
575477,85129B,1,11/9/2011 16:14,2.46,,United Kingdom
569965,22667,4,10/6/2011 18:47,2.95,18109.0,United Kingdom
577125,23497,12,11/17/2011 18:43,1.45,12445.0,Spain
536986,22694,6,12/3/2010 14:40,2.1,16140.0,United Kingdom
561217,22829,1,7/25/2011 17:09,20.79,,United Kingdom
677251,21733,6,01/09/2012 12:07,2.95,16940,Cyprus
580729,23526,3,12/5/2011 17:24,12.46,,United Kingdom
540468,22356,1,1/7/2011 13:55,1.66,,United Kingdom
543428,22804,4,2/8/2011 11:36,2.95,17787.0,United Kingdom
577742,84596G,1,11/21/2011 13:41,0.42,13755.0,United Kingdom
576329,21900,2,11/14/2011 15:22,1.63,,United Kingdom
550464,75049L,12,4/18/2011 13:30,1.25,16550.0,United Kingdom
543251,22698,6,2/4/2011 14:51,2.95,14194.0,United Kingdom
565014,23206,30,8/31/2011 16:28,1.65,16180.0,United Kingdom
548404,37447,12,3/31/2011 9:38,1.49,16398.0,United Kingdom
566577,22430,2,9/13/2011 13:29,9.96,,United Kingdom
542541,22079,1,1/28/2011 14:25,3.29,,United Kingdom
578147,20769,1,11/23/2011 11:09,2.55,12748.0,United Kingdom
556510,84674,6,6/13/2011 10:36,2.95,14911.0,EIRE
545227,21080,24,3/1/2011 9:35,0.85,12428.0,Finland
671382,21744,2,11/25/2011 16:01,2.95,20361,United Kingdom
546254,22791,12,3/10/2011 14:45,1.25,14727.0,United Kingdom
559538,22989,2,7/10/2011 12:25,3.25,16880.0,United Kingdom
550470,22861,1,4/18/2011 13:49,3.29,,United Kingdom
538886,22562,12,12/14/2010 16:07,1.25,13846.0,United Kingdom
551005,22283,1,4/26/2011 9:48,15.79,,United Kingdom
540026,20728,1,1/4/2011 13:25,4.21,,United Kingdom
578539,22559,12,11/24/2011 14:55,1.25,,Unspecified
565519,22698,6,9/5/2011 11:52,2.95,12502.0,Spain
552239,23201,1,5/6/2011 16:54,2.08,14056.0,United Kingdom
547850,85130D,2,3/27/2011 12:06,1.65,14472.0,United Kingdom
536876,21098,17,12/3/2010 11:36,2.51,,United Kingdom
572664,22383,10,10/25/2011 12:56,1.65,16401.0,United Kingdom
568170,22725,1,9/25/2011 13:08,3.75,16931.0,United Kingdom
571716,20963,3,10/18/2011 17:05,2.46,,United Kingdom
575165,23566,12,11/8/2011 17:05,1.25,14342.0,United Kingdom
565901,85099B,100,9/7/2011 15:34,1.79,13798.0,United Kingdom
550327,23254,4,4/17/2011 13:07,4.15,12878.0,United Kingdom
569372,85032D,1,10/3/2011 16:04,1.63,,United Kingdom
579559,23581,1,11/30/2011 11:30,2.08,16764.0,United Kingdom
577690,84991,1,11/21/2011 11:34,0.55,12856.0,United Kingdom
579103,21892,1,11/28/2011 11:39,1.25,18041.0,United Kingdom
541104,22446,4,1/13/2011 14:29,2.46,,United Kingdom
575610,22866,12,11/10/2011 12:45,2.1,16628.0,United Kingdom
564835,22960,1,8/30/2011 12:31,8.29,,United Kingdom
579619,21174,12,11/30/2011 12:10,2.08,18241.0,United Kingdom
543277,21657,2,2/6/2011 14:33,6.95,15808.0,United Kingdom
646668,35915B,6,05/01/2011 09:13,1.65,16186,United Kingdom
572669,22416,1,10/25/2011 13:10,1.45,16549.0,United Kingdom
558696,15044C,1,7/1/2011 12:09,2.95,16746.0,United Kingdom
550799,22844,2,4/20/2011 14:46,8.5,17115.0,United Kingdom
545073,22485,2,2/28/2011 9:26,12.75,14036.0,United Kingdom
545715,82600,1,3/7/2011 10:13,4.13,,United Kingdom
575842,22577,10,11/11/2011 12:01,0.29,15024.0,United Kingdom
580644,22508,1,12/5/2011 13:10,3.75,16904.0,United Kingdom
550899,22955,6,4/21/2011 12:07,2.1,13505.0,Switzerland
543602,22435,5,2/10/2011 13:34,1.25,15570.0,United Kingdom
550035,22411,30,4/14/2011 11:48,2.08,15039.0,United Kingdom
539038,82613D,20,12/15/2010 14:45,0.42,15641.0,United Kingdom
677775,23314,1,02/06/2012 15:18,24.96,3836,United Kingdom
576059,22668,2,11/13/2011 15:19,2.95,15411.0,United Kingdom
558767,21034,1,7/3/2011 13:27,0.95,13833.0,United Kingdom
540247,85123A,3,1/5/2011 15:56,2.95,15464.0,United Kingdom
551986,47566,4,5/5/2011 14:41,4.95,13888.0,United Kingdom
538566,85132A,1,12/13/2010 11:21,8.47,,United Kingdom
578941,23263,1,11/27/2011 13:26,1.25,16024.0,United Kingdom
576538,22111,1,11/15/2011 12:42,4.95,14725.0,United Kingdom
575059,20713,1,11/8/2011 12:25,2.08,14071.0,United Kingdom
550470,48194,1,4/18/2011 13:49,15.79,,United Kingdom
556890,23209,10,6/15/2011 12:48,1.65,17581.0,United Kingdom
560225,21215,1,7/15/2011 16:27,1.25,,United Kingdom
577074,20775,6,11/17/2011 15:04,1.65,15399.0,United Kingdom
555924,85131B,5,6/7/2011 17:12,0.83,,United Kingdom
563565,23168,3,8/17/2011 14:22,1.25,17338.0,United Kingdom
539214,22926,2,12/16/2010 12:31,5.95,17062.0,United Kingdom
575176,22962,1,11/8/2011 18:29,1.63,,United Kingdom
551653,22192,2,5/3/2011 12:03,8.5,13282.0,United Kingdom
561894,22096,1,7/31/2011 15:00,0.39,14456.0,United Kingdom
558232,21927,2,6/27/2011 14:30,1.25,17841.0,United Kingdom
543544,22436,1,2/9/2011 15:39,0.65,,United Kingdom
568346,21094,1,9/26/2011 15:28,0.83,14096.0,United Kingdom
555590,21668,24,6/6/2011 9:39,1.25,17690.0,United Kingdom
552108,21931,1,5/6/2011 11:36,2.08,17841.0,United Kingdom
552285,84692,4,5/8/2011 12:58,0.42,14684.0,United Kingdom
544206,22893,5,2/17/2011 10:33,0.83,,United Kingdom
545339,22961,12,3/2/2011 8:26,1.45,14292.0,United Kingdom
578344,23199,2,11/24/2011 9:21,4.13,,United Kingdom
575947,22812,3,11/13/2011 11:50,4.13,,United Kingdom
542944,84755,32,2/2/2011 11:14,0.65,17560.0,United Kingdom
549251,85194L,4,4/7/2011 12:16,0.85,14449.0,United Kingdom
540154,22726,2,1/5/2011 11:30,7.62,,United Kingdom
571716,21977,1,10/18/2011 17:05,1.25,,United Kingdom
570187,84508C,1,10/7/2011 15:09,4.96,,United Kingdom
544776,21082,1,2/23/2011 11:39,1.63,,United Kingdom
543653,22174,1,2/11/2011 10:26,1.65,14796.0,United Kingdom
546096,84970L,12,3/9/2011 11:59,0.95,15502.0,United Kingdom
559665,22840,1,7/11/2011 13:35,7.95,12556.0,Spain
552655,22789,2,5/10/2011 14:22,1.95,14587.0,United Kingdom
571850,23247,4,10/19/2011 12:54,2.89,14698.0,United Kingdom
569415,23351,1,10/4/2011 10:14,2.46,,United Kingdom
564727,21544,4,8/28/2011 12:31,0.85,16686.0,United Kingdom
569732,22750,4,10/6/2011 9:56,3.75,13177.0,United Kingdom
569202,22775,6,9/30/2011 17:22,2.46,,United Kingdom
579512,84536A,1,11/29/2011 16:47,0.83,,United Kingdom
574547,23219,1,11/4/2011 15:08,1.25,17841.0,United Kingdom
663817,22530,1,10/02/2011 15:53,0.42,19868,United Kingdom
536531,22727,9,12/1/2010 13:23,3.75,15485.0,United Kingdom
556685,23301,12,6/14/2011 10:00,1.65,14503.0,United Kingdom
580611,23103,1,12/5/2011 11:49,1.65,12748.0,United Kingdom
580137,23103,24,12/1/2011 19:54,1.65,17566.0,United Kingdom
574950,23434,9,11/8/2011 9:29,0.83,,United Kingdom
C546730,22720,-1,3/16/2011 11:39,4.95,18183.0,United Kingdom
562282,23232,50,8/4/2011 10:38,0.42,13098.0,United Kingdom
558096,21851,2,6/26/2011 13:24,4.95,15532.0,United Kingdom
576303,22139,4,11/14/2011 14:51,4.95,15532.0,United Kingdom
581436,22727,4,12/8/2011 16:18,3.75,17491.0,United Kingdom
568797,23201,100,9/29/2011 10:22,1.75,13694.0,United Kingdom
569815,85099B,1000,10/6/2011 11:53,1.79,15838.0,United Kingdom
543164,22789,4,2/3/2011 19:32,1.95,13208.0,United Kingdom
551271,84692,25,4/27/2011 12:39,0.42,17187.0,United Kingdom
645117,21244,7,03/28/2011 14:59,3.29,4844,United Kingdom
570167,22465,12,10/7/2011 14:04,1.65,15615.0,United Kingdom
675691,23088,3,01/04/2012 12:37,2.46,14518,United Kingdom
558475,21749,2,6/29/2011 15:58,4.13,,United Kingdom
544454,85049F,2,2/20/2011 13:13,1.25,13301.0,United Kingdom
553182,84836,12,5/15/2011 12:21,1.25,17107.0,United Kingdom
557745,21561,3,6/22/2011 12:16,2.55,15750.0,United Kingdom
575051,21623,2,11/8/2011 12:14,9.95,15957.0,United Kingdom
538148,85152,2,12/9/2010 16:26,4.21,,United Kingdom
537395,21175,2,12/6/2010 14:05,2.1,15356.0,United Kingdom
571937,21636,12,10/20/2011 9:28,0.75,14911.0,EIRE
555344,22757,1,6/2/2011 11:45,1.25,15311.0,United Kingdom
551197,22781,1,4/27/2011 11:26,7.65,14078.0,United Kingdom
555566,23091,3,6/5/2011 15:19,6.25,14659.0,United Kingdom
568390,21260,6,9/27/2011 10:08,3.25,17811.0,United Kingdom
536566,22805,9,12/1/2010 15:21,1.25,16928.0,United Kingdom
572283,22899,2,10/23/2011 11:42,2.1,15000.0,United Kingdom
546306,35914,2,3/10/2011 16:16,0.83,,United Kingdom
570180,22749,4,10/7/2011 14:28,3.75,17509.0,United Kingdom
559009,23047,6,7/5/2011 12:47,5.75,15549.0,United Kingdom
C559030,84857C,-1,7/5/2011 14:51,1.95,16571.0,United Kingdom
547822,22215,2,3/25/2011 14:53,8.5,12668.0,Germany
576189,22367,2,11/14/2011 11:33,1.95,14684.0,United Kingdom
568104,23307,1,9/23/2011 15:50,0.55,16485.0,United Kingdom
579694,21425,1,11/30/2011 14:11,6.63,,United Kingdom
569132,21889,6,9/30/2011 13:54,1.25,17757.0,United Kingdom
580399,48111,1,12/4/2011 11:45,8.25,13471.0,United Kingdom
575138,21329,1,11/8/2011 15:24,3.29,,United Kingdom
580115,21932,1,12/1/2011 16:22,2.46,,United Kingdom
542103,21063,12,1/25/2011 13:26,0.85,13198.0,United Kingdom
670472,23343,1,11/26/2011 12:50,2.08,19461,United Kingdom
538524,84754,2,12/13/2010 9:35,2.51,,United Kingdom
543997,21086,4,2/15/2011 10:49,0.65,17348.0,United Kingdom
546632,84978,72,3/15/2011 12:05,1.06,17080.0,United Kingdom
551719,21810,1,5/3/2011 16:09,2.46,,United Kingdom
545182,17001,72,2/28/2011 14:48,0.29,14046.0,United Kingdom
550188,22622,4,4/14/2011 18:57,9.95,12457.0,Switzerland
576840,90161D,2,11/16/2011 15:23,4.98,,United Kingdom
663070,22356,30,10/04/2011 10:08,0.85,17247,United Kingdom
554959,85099B,2,5/27/2011 15:18,4.13,,United Kingdom
545503,20726,2,3/3/2011 11:34,1.65,15719.0,United Kingdom
669813,85123A,12,11/07/2011 13:19,2.95,20230,United Kingdom
552658,22778,1,5/10/2011 14:57,3.95,14534.0,United Kingdom
581023,22327,2,12/7/2011 10:35,6.63,,United Kingdom
577774,22499,3,11/21/2011 15:57,5.95,16712.0,United Kingdom
562162,22890,1,8/3/2011 12:03,9.95,12841.0,United Kingdom
559167,23172,48,7/6/2011 16:54,1.45,17997.0,United Kingdom
581020,23242,48,12/7/2011 10:12,1.85,17511.0,United Kingdom
566299,23267,12,9/11/2011 15:59,1.25,16871.0,United Kingdom
567186,23184,2,9/18/2011 16:04,4.95,17073.0,United Kingdom
565232,22811,2,9/2/2011 9:30,5.79,,United Kingdom
573335,21080,2,10/30/2011 11:35,0.85,15059.0,United Kingdom
536819,22988,12,12/2/2010 17:12,1.25,13402.0,United Kingdom
572034,23382,4,10/20/2011 12:00,3.75,14447.0,United Kingdom
579124,23197,1,11/28/2011 12:14,1.45,15721.0,United Kingdom
539484,22943,4,12/19/2010 15:44,4.95,15640.0,United Kingdom
575739,22156,2,11/11/2011 9:05,1.63,,United Kingdom
550655,84870C,2,4/19/2011 17:19,3.75,17217.0,United Kingdom
638038,22197,13,01/05/2011 15:56,0.85,21405,United Kingdom
